ZS,AS_,VILLAGE,LON,LAT,POPULATION,DEF_TYPE,PROVINCE,OFFICIEL
BULUNGU,MBIMBI,BAGATA,18.74784722,-4.804583334,2039,VILLAGE,KWILU,oui
BULUNGU,EKUBI,EKUBI I,19.20147,-4.567709923,4670,CSR,KWILU,oui
BULUNGU,EKUBI,EKUBI II,19.22076,-4.540420055,679,VILLAGE,KWILU,oui
BULUNGU,EKUBI,Ferme Buloso,19.17119,-4.582670212,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Ibul Sanda,19.18564,-4.607570171,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Idume,19.19402,-4.628149986,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Inkono,19.17945,-4.595809937,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Kamu Freres,19.25036,-4.521940231,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Katembe,19.19177,-4.579170227,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Kikongo,19.20341,-4.586229801,,FERME,KWILU,oui
BULUNGU,EKUBI,Ferme Talaluta,19.16815,-4.584670067,,FERME,KWILU,oui
BULUNGU,EKUBI,MIKINGI EKUBI,19.17548611,-4.577916668,1341,VILLAGE,KWILU,oui
BULUNGU,EKUBI,MPANGU,19.1953,-4.58686018,1325,PS,KWILU,oui
BULUNGU,EKUBI,TSHANDANA,19.19173611,-4.624305557,2770,VILLAGE,KWILU,oui
BULUNGU,EKUBI,Pont Metallique Riviere Kamtsha,19.25122,-4.522580147,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,EKUBI,Riviere Leng,19.17971,-4.641839981,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bikundidi,18.67256,-4.67264986,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bionga I,18.64733,-4.68321991,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bionga II,18.66538,-4.698579788,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bukanga,18.70142,-4.632760048,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bukanga Nord,18.69987,-4.623410225,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Bukanga Sengi,18.68923,-4.609459877,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Bukanga Nord,18.70662,-4.628930092,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Bukanga Sengi,18.68314,-4.593490124,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Kiluse,18.66498,-4.654069901,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Kingombo I/Ferme Kingombo II,18.67599,-4.578670025,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Kingweme,18.64648,-4.664120197,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Milundu,18.6483,-4.632750034,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Mingombo,18.65105,-4.696720123,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,Ferme Songo II,18.6525,-4.560269833,,FERME,KWILU,oui
BULUNGU,KAZAMBA PINDI,KAZAMBA,18.67117,-4.628399849,2871,CS,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kibuka,18.66198,-4.698410034,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kidala Dangu,18.70318,-4.63586998,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kilesa,18.66943,-4.67223978,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kimba Kwilu,18.6664,-4.578169823,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kimbata/Kikangu,18.65345,-4.62553978,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kimbimbi,18.6679,-4.664430141,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kindala,18.65157,-4.673039913,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,KINGWAYA,18.66697,-4.604430199,3268,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,KINZUNDU,18.70385,-4.640339851,3025,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kisala,18.6572,-4.659120083,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kongo I (Kongo Kisawani),18.68857,-4.605470181,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Kongo II,18.68809,-4.604320049,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Lac Manzanza,18.65448,-4.700399876,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Manzanza,18.64685,-4.704810143,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Mbamba II,18.65188,-4.690760136,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Mulemba,18.65974,-4.662010193,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Mundonda,18.64873,-4.672599792,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Mutendu/Ferme Kuzaba,18.65498,-4.624760151,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,NGONGO,,,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Pasikibongo,18.6809,-4.617489815,,VILLAGE,KWILU,oui
BULUNGU,KAZAMBA PINDI,PINDI WANGATA,18.69082,-4.583380222,2936,VILLAGE/BAC,KWILU,oui
BULUNGU,KAZAMBA PINDI,Pont Riviere Lukonzi,18.65378,-4.567289829,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Pont Riviere Manzundu,18.69604,-4.623690128,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Riviere Kalunga,18.66712,-4.69095993,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Riviere Kibadi,18.67708,-4.621749878,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Riviere Kunga,18.64894,-4.677460194,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Riviere Mudiadi,18.64909,-4.560080051,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Riviere Mudiadia,18.61859,-4.574930191,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KAZAMBA PINDI,Songo,18.63739,-4.566679955,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,BA MUSAY,19.008,-4.666779995,1230,PS,KWILU,oui
BULUNGU,KIAKIA,BODWA,19.0037,-4.674600124,1335,PS,KWILU,oui
BULUNGU,KIAKIA,BUSONGO,19.06018,-4.649690151,1170,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Camp Institut Ntosanziala/Ferme Ntosangwala,19.06752,-4.671840191,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Ferme Bwaba,19.05853,-4.659880161,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Bwaleker,19.00986111,-4.698750001,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Kizunga,19.06199,-4.689730167,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Luwubo,19.01058,-4.718410015,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Mputambey,19.05386,-4.640470028,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Mukulu,19.00336,-4.681519985,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Mungwata/Ferme Lasone,19.03597,-4.671520233,,FERME,KWILU,oui
BULUNGU,KIAKIA,Ferme Sanga Sanga,19.00437,-4.685750008,,FERME,KWILU,oui
BULUNGU,KIAKIA,IKB,19.05812,-4.687829971,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Itera,19.01146,-4.715199947,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,KIAKIA I,19.04589,-4.67027998,1165,CS,KWILU,oui
BULUNGU,KIAKIA,KIAKIA II,,,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Kimwanza,19.00713,-4.692059994,,PS,KWILU,oui
BULUNGU,KIAKIA,LUPAKA,19.05119,-4.621809959,540,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Lupaka II,19.00829,-4.616330147,,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,MIKINGI,19.06369,-4.672599792,2230,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,MUSAY,19.01922,-4.667510033,1359,VILLAGE,KWILU,oui
BULUNGU,KIAKIA,Ntolukwa,18.99951,-4.662970066,,PS,KWILU,oui
BULUNGU,KIAKIA,Riviere Mbwamumu,19.05564,-4.636610031,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Kikiengi,18.39566,-4.822599888,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kikongo Mungwela,18.45689,-4.793769836,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kikoti,18.48951389,-4.813333334,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kimbangu,18.48052,-4.783490181,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kimbinga,18.47348,-4.854199886,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kimbinga,18.46581,-4.757880211,,VILLAGE,KWILU,oui
KIKONGO,KISIA,Kimbinga I,16.91957,-4.24589,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kindala,18.47685,-4.760580063,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kinzadi,18.49257,-4.790040016,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kinzamba/Ferme Mesa,18.51223,-4.842010021,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kiponzi,18.46511,-4.825489998,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kisangi,18.45417,-4.813350201,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kishiongo,18.49887,-4.8427701,,VILLAGE,KWILU,oui
KIKONGO,KISIA,KISIA,16.8576888,-4.262871277,2178,VILLAGE,KWILU,oui
KIKONGO,KISIA,Kisia Kambulu,16.90038,-4.27021,,VILLAGE,KWILU,oui
KIKONGO,KISIA,KISIA KAMBULU,,,,VILLAGE,KWILU,oui
KIKONGO,KISIA,KISIA NGASI,16.81503276,-4.244821997,2099,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kitudi,18.51411,-4.78181982,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,KIWUTU,18.47185,-4.786290169,3719,CS,KWILU,oui
BULUNGU,KIWUTU,KIYAKA LUNGA,18.52246,-4.7707901,1947,PS,KWILU,oui
BULUNGU,KIWUTU,KIYANZI,18.47069,-4.843110085,1544,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Kobo,18.49708,-4.755489826,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Lambi,18.45603,-4.827750206,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Lubi/Ferme Kangumbi,18.39182,-4.80050993,,VILLAGE,KWILU,oui
KIKONGO,KISIA,Lubwe,16.79245,-4.26075,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Luzasa/Ferme Luzasa,18.50734,-4.819650173,,VILLAGE,KWILU,oui
KIKONGO,KISIA,LWONO,16.61666667,-4.445625001,1793,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Makungu,18.45922,-4.802840233,,VILLAGE,KWILU,oui
KIKONGO,KISIA,Mata,16.743125,-4.103055556,,VILLAGE,KWILU,oui
KIKONGO,KISIA,MAYALA,16.69734868,-4.126314558,3025,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Mbidila,18.48341,-4.862380028,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Mbumbukati,18.51017,-4.762450218,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,MIHETA,18.37404,-4.820720196,2444,PS,KWILU,oui
BULUNGU,KIWUTU,Momfo I,18.47209,-4.879260063,,PS,KWILU,oui
KIKONGO,KISIA,Mpukwo,16.73291,-4.16637,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Muluma,18.40517,-4.818329811,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Musungi,18.5217,-4.801089764,,PS,KWILU,oui
BULUNGU,KIWUTU,Mvondo,18.47816,-4.779610157,,VILLAGE,KWILU,oui
KIKONGO,KISIA,Mvulabanku,16.72675,-4.28955,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Mwalu,18.48772,-4.773970127,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Ndunga,18.47772,-4.813169956,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Ngongo Muyalu,18.48951,-4.757599831,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Ngongo Ngaka,18.42933,-4.800940037,,VILLAGE,KWILU,oui
BULUNGU,KIWUTU,Ngula,18.50358,-4.800419807,,VILLAGE,KWILU,oui
KIKONGO,KISIA,PAYS BOTWANA,,,,VILLAGE,KWILU,oui
KIKONGO,KISIA,PS Kisia Ngasi,16.81381,-4.24279,,PS,KWILU,oui
KIKONGO,KISIA,PS Mayala,16.6975,-4.12687,,PS,KWILU,oui
KIKONGO,KISIA,PS Mayala,16.70101,-4.12773,,PS,KWILU,oui
KIKONGO,KISIA,PS Mvulabanku,16.70631,-4.28827,,PS,KWILU,oui
BULUNGU,KIWUTU,Punza,18.35577,-4.817420006,,VILLAGE,KWILU,oui
KIKONGO,KISIA,Riv Kwango,16.78514,-4.12897,,REP GEO,KWILU,oui
KIKONGO,KISIA,Riv Lwe,16.80364,-4.23934,,REP GEO,KWILU,oui
KIKONGO,KISIA,Riv Lwele,16.85484,-4.26163,,REP GEO,KWILU,oui
KIKONGO,KISIA,Riv Mue,16.853,-4.27782,,REP GEO,KWILU,oui
BULUNGU,KIWUTU,Riviere Kabangu,18.52357,-4.769720078,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Kakedi,18.4937,-4.754889965,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Kobo,18.49426,-4.754980087,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lubi,18.39238,-4.787499905,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lubi,18.50777,-4.746829987,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lubi,18.47241,-4.746479988,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lukala,18.50625,-4.848309994,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lukala,18.47269,-4.847859859,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lukala,18.48221,-4.844860077,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Lunga,18.52055,-4.776120186,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Luputu,18.50701,-4.849170208,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Mafunzi,18.46807,-4.831870079,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Manzanzu,18.4694,-4.803269863,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Mapanzi,18.524,-4.764579773,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Mapunzi,18.45654,-4.811160088,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIWUTU,Riviere Mazapipa,18.45905,-4.828100204,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,LUBUNDJI,CAMP CHINOIS,18.59348,-4.522280216,3043,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Camp Masesi Pakasa,18.69952167,-4.721766288,,VILLAGE,KWILU,oui
BULUNGU,LUBUNDJI,CAMP SCIEUR/CITE BULUNGU,18.58636,-4.531980038,2991,CS,KWILU,oui
BULUNGU,LUBUNDJI,Embouchure Pont Bwe Et Pont Kabangu,18.59537,-4.531799793,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Jonas,18.56545,-4.531350136,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Kawata,18.57185,-4.525589943,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Kikwamba,18.58945,-4.521659851,,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Ferme Kisiongo I,18.70997,-4.778269768,,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Ferme Lukala,18.71538,-4.717720032,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Mafanzila,18.57797,-4.530920029,,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Ferme Makesi,18.68474,-4.741109848,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Matadi,18.58828,-4.533140182,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Mawika,18.57332,-4.520189762,,FERME,KWILU,oui
BULUNGU,LUBUNDJI,Ferme Paul,18.56376,-4.529129982,,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KAZAMBA,18.68381,-4.753330231,252,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIHAMBA,18.71068,-4.684800148,455,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIKABU,18.63375,-4.750989914,451,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIKONGO,18.71007,-4.74654007,114,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIKUNDI,18.72399,-4.696519852,219,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIMBULU,18.69353,-4.740389824,150,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KINZAMBA I,18.63515,-4.734379768,798,PS,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KINZAMBA II,18.62955,-4.730100155,439,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KISHIONGO,18.70168,-4.772520065,142,FERME,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIVANDA,18.72213,-4.730879784,509,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIYAKA,18.70335,-4.759819984,434,CS,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KIYINDA,18.6392,-4.750319958,489,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,KULUNGU,18.66766,-4.743720055,145,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,MAKESI,18.67821,-4.744639874,352,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,MANGIOMBO,18.70145,-4.745170116,169,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Manzanza II,18.63514,-4.728089809,,VILLAGE,KWILU,oui
BULUNGU,LUBUNDJI,Mazinga Port,18.60389,-4.529650211,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,MBENDI,18.71005,-4.701210022,153,VILLAGE,KWILU,oui
BULUNGU,LONGO,MBILA,,,,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,MUKOKO LEMFU,18.67939,-4.729549885,164,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,MUKOKO NGULA,18.69552,-4.755720139,326,VILLAGE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,PORT KIKUNDI,18.73,-4.677279949,169,PORT,KWILU,oui
BULUNGU,LUBUNDJI,PORT MAZINGA,18.60259,-4.529870033,2049,PS,KWILU,oui
BULUNGU,LONGO,Q.1/LONGO KUMA KUMA,,,,VILLAGE,KWILU,oui
BULUNGU,LONGO,Q.2/LONGO KUMA KUMA,,,,VILLAGE,KWILU,oui
BULUNGU,LUBUNDJI,Riviere Lubundji,18.56658,-4.52628994,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Riviere Lukala,18.71586,-4.718329906,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Riviere Mibengo,18.63718,-4.75138998,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Riviere Mikulungu,18.70252,-4.749060154,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Riviere Mikulungu,18.68878,-4.740709782,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,KIYAKA MAFUTAMINGI,Riviere Putu,18.72479,-4.766320229,,REPERE GEOGRAPHIQUE,KWILU,oui
BULUNGU,M.C PINDI,LONGO PINDI,,,,VILLAGE,KWILU,oui
BULUNGU,M.C PINDI,LONGO ZABA,,,,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,LUNKUNI,17.585203,-4.13989,2303,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,Luyinda,18.51504,-4.647409916,,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,LWANO,17.66125,-4.166527779,2239,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,Makiao,17.648787,-4.142816,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,Makolo,18.48882,-4.666090012,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,MALUNGA,18.46314,-4.68543005,1182,CS,KWILU,oui
BULUNGU,MALUNGA,Mayenga/Ferme Ndunga,18.49319,-4.677589893,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,Mbonga Kakesa,18.50728,-4.670030117,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,Mingamba,18.53144,-4.620059967,,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,MPIE,17.546347,-4.150299,2400,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,Mpimoy Ferme,17.599243,-4.166945,,HAMEAU,KWILU,oui
KIKONGO,LUNKUNI,MPIMOYI,17.596648,-4.171823,2270,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,Mpwey,17.54185,-4.070044,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,NGAMBA,18.47444444,-4.680347223,1987,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,Nsala,17.560368,-4.075931,,VILLAGE,KWILU,oui
BULUNGU,MALUNGA,Pindi Kingolo,18.49541,-4.65997982,,VILLAGE,KWILU,oui
KIKONGO,LUNKUNI,Pont Lubuemi,17.556596,-4.09263,,REP GEO,KWILU,oui
KIKONGO,LUNKUNI,Pont Mpimoyi,17.59122569,-4.178493628,,REP GEO,KWILU,oui
KIKONGO,LUNKUNI,Pont Mubuli,17.52624274,-4.132473082,,REP GEO,KWILU,oui
KIKONGO,MATELE,Kigala,17.034002,-4.300404,,HAMEAU,KWILU,oui
BULUNGU,MAYALA,KIKONGO,18.78292,-4.624969959,2386,PS,KWILU,oui
BULUNGU,MAYALA,Kikongo Mitshakila,18.78238,-4.62940979,,VILLAGE,KWILU,oui
BULUNGU,MALUNGU,KIMESO I,,,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kingala Mbaka,17.04173611,-4.241736112,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kingala Mbaka I Village,17.01308,-4.324004,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kingala Mbaka II Village,17.01594,-4.332573,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kinkumbi,17.020271,-4.381925,,HAMEAU,KWILU,oui
BULUNGU,MAYALA,Kinkwini,18.8344,-4.673999786,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kinzambi,16.962952,-4.30346,,HAMEAU,KWILU,oui
KIKONGO,MATELE,Kisia Ngasi,16.94493056,-4.260902779,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kiswamwilu,17.025738,-4.413101,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kitokompamba/Mangwono,17.050845,-4.245342,,VILLAGE,KWILU,oui
KIKONGO,MATELE,KULUNGU,,,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kulungu Village,17.004209,-4.267316,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Kusalampasi,17.048951,-4.303889,,HAMEAU,KWILU,oui
BULUNGU,MAYALA,KWILUMPIA,18.86315,-4.629089832,3080,PS,KWILU,oui
KIKONGO,MATELE,Lycee Komale,17.014785,-4.393347,,ECOLE S,KWILU,oui
KIKONGO,MATELE,Mangwono,17.057529,-4.246317,,VILLAGE,KWILU,oui
BULUNGU,NDWIY,Ferme Luzolo,19.06917,-4.409120083,,FERME,KWILU,oui
BULUNGU,MAYOKO NIADI,MASENG MADA,19.00945,-4.478350163,579,VILLAGE,KWILU,oui
KIKONGO,MATELE,MATELE,17.025681,-4.350548,2180,VILLAGE,KWILU,oui
KIKONGO,MATELE,Matele II,17.051514,-4.308211,,VILLAGE,KWILU,oui
BULUNGU,MAYALA,Mawa,18.88867,-4.64124012,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Mayala,16.91604167,-4.317430557,,VILLAGE,KWILU,oui
BULUNGU,MAYALA,MAYALA,18.83879,-4.618440151,2142,CS,KWILU,oui
BULUNGU,MAYOKO NIADI,MAYOKO NIADI,18.99792,-4.443230152,3391,CS,KWILU,oui
KIKONGO,MATELE,MBAKA 1,,,,VILLAGE,KWILU,oui
KIKONGO,MATELE,MBAKA 2,,,,VILLAGE,KWILU,oui
BULUNGU,MAYALA,MBANSAM,18.80103,-4.645269871,441,VILLAGE,KWILU,oui
KIKONGO,MATELE,Mbulu II,17.027664,-4.42129,,VILLAGE,KWILU,oui
KIKONGO,MATELE,MITIMITANU,,,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Mobenga,17.015264,-4.390873,,VILLAGE,KWILU,oui
KIKONGO,MATELE,MOPENE,,,,VILLAGE,KWILU,oui
KIKONGO,MATELE,Mpuluko,17.04268,-4.300131,,VILLAGE,KWILU,oui
KIKONGO,MATELE,MUPENE,17.02107,-4.28541,2222,VILLAGE,KWILU,oui
BULUNGU,MAYOKO NIADI,Mushiala/Ferme Sadila,18.99754,-4.395440102,,VILLAGE,KWILU,oui
BULUNGU,MAYOKO NIADI,MUSIALA,19.02163,-4.401639938,4020,VILLAGE,KWILU,oui
KIKONGO,MATELE,Nkwete,16.966453,-4.307651,,HAMEAU,KWILU,oui
BULUNGU,MAYALA,NSAMA NSAMA,18.82575,-4.622049809,444,VILLAGE,KWILU,oui
BULUNGU,MAYOKO NIADI,NSIEMBELE,19.00095,-4.463230133,442,VILLAGE,KWILU,oui
KIKONGO,MATELE,Police Kulungu,17.003449,-4.269191,,ADMIN,KWILU,oui
KIKONGO,MATELE,Pont Kibata,17.016636,-4.401915,,REP GEO,KWILU,oui
KIKONGO,MATELE,Pont Lwasa,17.016529,-4.400882,,REP GEO,KWILU,oui
KIKONGO,MATELE,Pont Mukelengayo,17.016551,-4.400055,,REP GEO,KWILU,oui
