LAT,LON,Village,DATETIME,TYPE,TERRITOIRE,SECTEUR,GROUPEMENT,AS_,ZS,DATUM,COORDLATLO,TYPE_GPS,SOURCE_DAT,pVillage,CVillage,NC2009,NC2010,NC2011,tot_cases
-3.11182,16.28732,PORT FERME ATANDELE,40436.60554,PORT,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PORT FERME ATANDELE,ITUBI PORT FERME ATANDELE,0,0,0,0
-3.11189,16.28745,F. ATANDELE,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ATANDELE,ITUBI FERME ATANDELE,0,0,0,0
-3.11177,16.28348,F. KIMIA,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KIMIA,ITUBI FERME KIMIA,0,0,0,0
-3.1118,16.28218,PORT FERME VIPERE,40436.60554,PORT,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PORT FERME VIPERE,ITUBI PORT FERME VIPERE,0,0,0,0
-3.11203,16.28227,F. VIPERE,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME VIPERE,ITUBI FERME VIPERE,0,0,0,0
-3.11265,16.27853,PORT FERME MAKANZA,40436.60554,PORT,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PORT FERME MAKANZA,ITUBI PORT FERME MAKANZA,0,0,0,0
-3.1132,16.27878,F. MAKANZA,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAKANZA,ITUBI FERME MAKANZA,0,0,0,0
-3.11552,16.2733,F. KINTUBA,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KINTUBA,ITUBI FERME KINTUBA,0,0,0,0
-3.11705,16.26852,F. MOBORO,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOBORO,ITUBI FERME MOBORO,0,0,0,0
-3.11834,16.26302,F. AIMEDO,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME AIMEDO,ITUBI FERME AIMEDO,0,0,0,0
-3.12,16.25731,F. BIWALA I,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BIWALA I,ITUBI FERME BIWALA I,0,0,0,0
-3.12075,16.25597,F.  BIWALA II,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME  BIWALA II,ITUBI FERME  BIWALA II,0,0,0,0
-3.1215,16.25402,F. JEAN,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME JEAN,ITUBI FERME JEAN,0,0,0,0
-3.12419,16.24621,PORT FERME BINGUELE,40436.60554,PORT,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PORT FERME BINGUELE,ITUBI PORT FERME BINGUELE,0,0,0,0
-3.12452,16.24637,F. BINGUELE,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BINGUELE,ITUBI FERME BINGUELE,0,0,0,0
-3.15979,16.34908,F. PAPA CHARLES,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME PAPA CHARLES,ITUBI FERME PAPA CHARLES,0,0,0,0
-3.16472,16.35444,F. BOKE BOKE,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BOKE BOKE,ITUBI FERME BOKE BOKE,0,0,0,0
-3.16453,16.35634,F. MASISI,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MASISI,ITUBI FERME MASISI,0,0,0,0
-3.13656,16.34906,F. MAMA MAPASA,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAMA MAPASA,ITUBI FERME MAMA MAPASA,0,0,0,0
-3.1273,16.25723,F. MAPAMBOLI,40436.60554,FERME,KWAMOUTH,BATEKE SUD,DUMU,ITUBI,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAPAMBOLI,ITUBI FERME MAPAMBOLI,0,0,0,0
-4.0717,16.62216,CS KIMANGUNU,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,KIMANGUNU,KIMANGUNU KIMANGUNU,1,0,0,1
-4.07525,16.60238,F. LA PROMISE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LA PROMISE,KIMANGUNU FERME LA PROMISE,0,0,0,0
-4.08327,16.60574,F. WILY,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME WILY,KIMANGUNU FERME WILY,0,0,0,0
-4.0862,16.6047,PONT DILU,40442.56516,PONT,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PONT DILU,KIMANGUNU PONT DILU,0,0,0,0
-4.09257,16.60521,BWALAYULU,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,BWALAYULU,KIMANGUNU BWALAYULU,0,0,0,0
-4.10377,16.58852,F. PARIS DAKAR,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME PARIS DAKAR,KIMANGUNU FERME PARIS DAKAR,0,0,0,0
-4.10443,16.58607,F. LONDRE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LONDRE,KIMANGUNU FERME LONDRE,0,0,0,0
-4.10761,16.57084,MASIA,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MASIA,KIMANGUNU MASIA,0,0,0,0
-4.11402,16.56293,F. MALIMONO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MALIMONO,KIMANGUNU FERME MALIMONO,0,0,0,0
-4.11745,16.56091,F. MUBERE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUBERE,KIMANGUNU FERME MUBERE,0,0,0,0
-4.13216,16.58989,F. INGANYE II,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME INGANYE II,KIMANGUNU FERME INGANYE II,0,0,0,0
-4.13319,16.58834,PONT RIVIERE MASHA,40442.56516,PONT,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PONT RIVIERE MASHA,KIMANGUNU PONT RIVIERE MASHA,0,0,0,0
-4.13463,16.58872,F. INGANYE III,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME INGANYE III,KIMANGUNU FERME INGANYE III,0,0,0,0
-4.1335,16.59428,F. INGANYE I,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME INGANYE I,KIMANGUNU FERME INGANYE I,0,0,0,0
-4.10994,16.60467,F. KWAMOLENDE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KWAMOLENDE,KIMANGUNU FERME KWAMOLENDE,0,0,0,0
-4.10022,16.60951,F. IMPINI,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME IMPINI,KIMANGUNU FERME IMPINI,0,0,0,0
-4.1223,16.60761,F. IMBU,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME IMBU,KIMANGUNU FERME IMBU,0,0,0,0
-4.09914,16.61872,F. KINTSI,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KINTSI,KIMANGUNU FERME KINTSI,0,0,0,0
-4.11035,16.61944,F. KONGWENI,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KONGWENI,KIMANGUNU FERME KONGWENI,0,0,0,0
-4.12144,16.62407,F. MOBALO II,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOBALO II,KIMANGUNU FERME MOBALO II,0,0,0,0
-4.12428,16.62087,F. MOBALO III,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOBALO III,KIMANGUNU FERME MOBALO III,0,0,0,0
-4.12663,16.63034,F. MOBALO I,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOBALO I,KIMANGUNU FERME MOBALO I,0,0,0,0
-4.12373,16.6396,F. MATHIEU,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MATHIEU,KIMANGUNU FERME MATHIEU,0,0,0,0
-4.11673,16.66114,MBENZALE II,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MBENZALE II,KIMANGUNU MBENZALE II,0,0,0,0
-4.11642,16.66577,MBENZALE I,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MBENZALE I,KIMANGUNU MBENZALE I,0,0,0,0
-4.12111,16.67214,MASIE,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MASIE,KIMANGUNU MASIE,0,0,0,0
-4.11661,16.68738,F. MBEZALE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MBEZALE,KIMANGUNU FERME MBEZALE,0,0,0,0
-4.11089,16.69124,F. MAZIARIS,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MAZIARIS,KIMANGUNU FERME MAZIARIS,0,0,0,0
-4.10511,16.69588,F. ATANDELE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ATANDELE,KIMANGUNU FERME ATANDELE,0,0,0,0
-4.07121,16.58332,F. MULUMU I,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MULUMU I,KIMANGUNU FERME MULUMU I,0,0,0,0
-4.06971,16.58058,PONT MULUMU I,40442.56516,PONT,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,PONT MULUMU I,KIMANGUNU PONT MULUMU I,0,0,0,0
-4.06801,16.57743,F. MULUMU II,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MULUMU II,KIMANGUNU FERME MULUMU II,0,0,0,0
-4.06458,16.565,F. MUSHA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUSHA,KIMANGUNU FERME MUSHA,0,0,0,0
-4.05601,16.52739,F. LIMPO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LIMPO,KIMANGUNU FERME LIMPO,0,0,0,0
-4.05463,16.51116,INGAWO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,INGAWO,KIMANGUNU INGAWO,0,0,0,0
-4.03891,16.49319,F. MOMBELE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MOMBELE,KIMANGUNU FERME MOMBELE,0,0,0,0
-4.07587,16.52069,F. LINDIYA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LINDIYA,KIMANGUNU FERME LINDIYA,0,0,0,0
-4.1655,16.49821,F. MATA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MATA,KIMANGUNU FERME MATA,0,0,0,0
-4.15139,16.51708,F. NKAA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NKAA,KIMANGUNU FERME NKAA,0,0,0,0
-4.15987,16.52669,F. KINGAYO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KINGAYO,KIMANGUNU FERME KINGAYO,0,0,0,0
-4.1511,16.53857,F. BONGISA MALOBA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BONGISA MALOBA,KIMANGUNU FERME BONGISA MALOBA,0,0,0,0
-4.14349,16.54913,MPUMUYO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MPUMUYO,KIMANGUNU MPUMUYO,0,0,0,0
-4.13641,16.52715,F. MABELE MOKONZI,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MABELE MOKONZI,KIMANGUNU FERME MABELE MOKONZI,0,0,0,0
-4.11907,16.51759,MIZO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MIZO,KIMANGUNU MIZO,0,0,0,0
-4.11903,16.53025,F. BIKUKULI I,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BIKUKULI I,KIMANGUNU FERME BIKUKULI I,0,0,0,0
-4.12017,16.54542,F. BIKUKULI II,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BIKUKULI II,KIMANGUNU FERME BIKUKULI II,0,0,0,0
-4.06665,16.75899,F. MUFILI,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUFILI,KIMANGUNU FERME MUFILI,0,0,0,0
-4.07326,16.74782,F. KABIELE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME KABIELE,KIMANGUNU FERME KABIELE,0,0,0,0
-4.07483,16.74495,F. GALILE I,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GALILE I,KIMANGUNU FERME GALILE I,0,0,0,0
-4.07569,16.74438,F. MIGELE IV,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MIGELE IV,KIMANGUNU FERME MIGELE IV,0,0,0,0
-4.07715,16.74212,F. TONGA NZOTO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME TONGA NZOTO,KIMANGUNU FERME TONGA NZOTO,0,0,0,0
-4.05153,16.75051,F. GLOIRE A DIEU,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GLOIRE A DIEU,KIMANGUNU FERME GLOIRE A DIEU,0,0,0,0
-4.04565,16.75045,F. GRACE A DIEU,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME GRACE A DIEU,KIMANGUNU FERME GRACE A DIEU,0,0,0,0
-4.02689,16.73089,F. CANADA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME CANADA,KIMANGUNU FERME CANADA,0,0,0,0
-4.01583,16.7292,F. NAZERETH,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME NAZERETH,KIMANGUNU FERME NAZERETH,0,0,0,0
-4.00715,16.72365,F. ETATS UNIS,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ETATS UNIS,KIMANGUNU FERME ETATS UNIS,0,0,0,0
-4.00242,16.71362,F. BUENZEBA/BETO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME BUENZEBA/BETO,KIMANGUNU FERME BUENZEBA/BETO,0,0,0,0
-3.99235,16.70261,F. JAPON,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME JAPON,KIMANGUNU FERME JAPON,0,0,0,0
-4.00407,16.67369,F. ELIKYA,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME ELIKYA,KIMANGUNU FERME ELIKYA,0,0,0,0
-4.01856,16.66293,F. SUPERE ACTION,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME SUPERE ACTION,KIMANGUNU FERME SUPERE ACTION,0,0,0,0
-4.06038,16.57898,F. EBWE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME EBWE,KIMANGUNU FERME EBWE,0,0,0,0
-4.03403,16.55667,F. MUKE,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME MUKE,KIMANGUNU FERME MUKE,0,0,0,0
-4.02949,16.551,F. LISHELO,40442.56516,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME LISHELO,KIMANGUNU FERME LISHELO,0,0,0,0
-4.02457,16.54217,BETO NA BETO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,BETO NA BETO,KIMANGUNU BETO NA BETO,0,0,0,0
-4.01094,16.53404,MAKWA,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,MAKWA,KIMANGUNU MAKWA,0,0,0,0
-4.00707,16.5334,NGWANO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,NGWANO,KIMANGUNU NGWANO,0,0,0,0
-3.98129,16.53633,SALONGO,40442.56516,VILLAGE,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,SALONGO,KIMANGUNU SALONGO,0,0,0,0
-3.9777,16.54517,F. TALANGAYI I,40442.56517,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME TALANGAYI I,KIMANGUNU FERME TALANGAYI I,0,0,0,0
-3.97523,16.5461,F. TALANGAYI II,40442.56517,FERME,KWAMOUTH,BATEKE SUD,BABOMA SUD,KIMANGUNU,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,FERME TALANGAYI II,KIMANGUNU FERME TALANGAYI II,0,0,0,0
-3.27342,16.22132,LIKANDA,40434.47129,VILLAGE,KWAMOUTH,BATEKE SUD,DUMU,LIKANDA,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,LIKANDA,LIKANDA LIKANDA,5,1,1,7
-3.2715,16.2202,EP LIKANDA,40434.47129,EP,KWAMOUTH,BATEKE SUD,DUMU,LIKANDA,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,EP LIKANDA,LIKANDA EP LIKANDA,0,0,0,0
-3.27192,16.21966,CS LIKANDA,40434.47129,CS,KWAMOUTH,BATEKE SUD,DUMU,LIKANDA,KWAMOUTH,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,PNLTHA-CTB,LIKANDA,LIKANDA LIKANDA,5,1,1,7
